Index,Marka Kodu,Tip Kodu,Marka Adı,Tip Adı
3058,33,255,CHRYSLER,CROSSFIRE ROADSTAR 3.2
3059,33,262,CHRYSLER,GRAND VOYAGER LIMITED 2.8 CRD
3060,33,265,CHRYSLER,JEEP CHEROKEE RENEGADE 2.8 CRD
3061,33,266,CHRYSLER,JEEP G. CHEROKEE LIMITED 3.0 CRD
3062,33,267,CHRYSLER,JEEP G.CHEROKEE LIMITED 5.7 HEMI
3063,33,268,CHRYSLER,JEEP G. CHEROKEE LAREDO 3.0 CRD
3064,33,269,CHRYSLER,300 C 3.0 CRD
3065,33,270,CHRYSLER,JEEP COMMANDER LIMITED 3.0 CRD
3066,33,272,CHRYSLER,300C TOURING 3.0 CRD
3067,33,273,CHRYSLER,300C SRT 6.1
3068,33,274,CHRYSLER,JEEP GRAND CHEROKEE OVERLAND 3.0 CRD
3069,33,275,CHRYSLER,JEEP GRAND CHEROKEE SRT 6.1
3070,33,276,CHRYSLER,JEEP COMPASS 2.0 CRD
3071,33,277,CHRYSLER,JEEP COMPASS 2.4 CVT
3072,33,278,CHRYSLER,SEBRING 2.0 CRD LIMITED
3073,33,280,CHRYSLER,SEBRING LIMITED 2.4
3074,33,281,CHRYSLER,JEEP WRANGLER RUBICON 2.8 CRD
3075,33,282,CHRYSLER,JEEP PATRIOT 2.0 CRD
3076,33,283,CHRYSLER,JEEP PATRIOT 2.4 CVT
3077,33,284,CHRYSLER,JEEP WRANGLER RUBICON 2.8 CRD 4 KAPI
3078,33,285,CHRYSLER,SEBRING CONVERTIBLE 2.0 CRD
3079,33,286,CHRYSLER,JEEP WRANGLER SAHARA 2.8 CRD 4 KAPI
3080,33,288,CHRYSLER,SEBRING 2.0 CRD LIMITED OV
3081,33,289,CHRYSLER,GRAND VOYAGER LIMITED 2.8 CRD (163)
3082,33,290,CHRYSLER,SEBRING TORING 2.0 CRD LIMITED OV
3083,33,291,CHRYSLER,JEEP COMPASS 2.0 LIMITED
3084,33,292,CHRYSLER,JEEP PATRIOT 2.0 LIMITED
3085,33,1002,CHRYSLER,JEEP GRAND CHEROKEE SRT 6.4
3086,33,1003,CHRYSLER,JEEP GRAND CHEROKEE SUMMIT 3.0 TURBO DIZEL
3087,33,1005,CHRYSLER,JEEP CHEROKEE 2.0 9ATX LONGITUDE AWD DIZEL
3088,33,1006,CHRYSLER,JEEP CHEROKEE 2.0 9ATX LIMITED AWD DIZEL
3089,33,1007,CHRYSLER,300C TOURING 3.6
3090,33,1009,CHRYSLER,JEEP RENEGADE 1.4 MULTIAIR2 TURBO LONGITUDE
3091,33,1010,CHRYSLER,JEEP RENEGADE 1.4 MULTIAIR2 TURBO LIMITED
3092,33,1011,CHRYSLER,JEEP RENEGADE 1.6 MULTIJET LONGITUDE
3093,33,1012,CHRYSLER,JEEP RENEGADE 1.6 MULTIJET LIMITED
3094,33,1013,CHRYSLER,JEEP RENEGADE 2.0 MULTIJET 9AT 4x4 TRAILHAWK
3095,33,1015,CHRYSLER,JEEP RENEGADE 1.4 MULTIAIR2 T. DDCT LONGITUDE
3096,33,1016,CHRYSLER,JEEP RENEGADE 1.4 MULTIAIR2 T. DDCT LIMITED
3097,33,1017,CHRYSLER,JEEP RENEGADE 1.4 MULTIAR2 T.9ATX AWD LIMITED
3098,33,1020,CHRYSLER,JEEP WRANGLER RUBICON 3.8 V6
3099,33,1021,CHRYSLER,JEEP GRAND CHEROKEE LIMITED 3.6
3100,33,1022,CHRYSLER,JEEP GRAND CHEROKEE 3.0 250 8AT 4x4 DIZEL 75.
3101,33,1023,CHRYSLER,JEEP CHEROKEE 2.0 170 9ATX LIMITED AWD D.75.Y
3102,33,1024,CHRYSLER,JEEP RENEGADE 1.4 MULTIAIR2 T 9ATX AWD 75.YIL
3103,33,1026,CHRYSLER,JEEP RENEGADE 1.6 120 DDCT LONGITUDE
3104,33,1027,CHRYSLER,JEEP RENEGADE 1.6 120 DDCT LIMITED
3105,33,1028,CHRYSLER,JEEP WRANGLER UNLIMITED RUBICON 3.6
3106,33,1029,CHRYSLER,JEEP COMPASS 1.4 170 9ATX LIMITED AWD E6 S0
3107,33,1030,CHRYSLER,JEEP COMPASS 1.6 120 MT LIMITED DIZEL E6 S1
3108,33,1031,CHRYSLER,JEEP COMPASS 1.4 170 9ATX LIMITED AWD E6 S1
3109,33,1032,CHRYSLER,JEEP RENEGADE 1.4MULTIAIR2 T.LONGITUDEPREMIUM
3110,33,1033,CHRYSLER,JEEP RENEGADE 1.6 MULTIJET LONGITUDE PREMIUM
3111,33,1034,CHRYSLER,JEEP RENEGADE 1.6 M.JET DDCT LONGITUDEPREMIUM
3112,33,1035,CHRYSLER,JEEP RENEGADE 1.4 M.AIR2 TURBO DDCT LONG.PREM
3113,33,1036,CHRYSLER,JEEP GRAND CHEROKEE LIMITED 3.0 DIZEL E6 S1
3114,33,1037,CHRYSLER,JEEP GRAND CHEROKEE OVERLAND3.0 DIZEL E6 S1
3115,33,1038,CHRYSLER,JEEP GRAND CHEROKEE TRAILHAWK 3.0 DIZEL E6 S1
3116,33,1039,CHRYSLER,JEEP GRAND CHEROKEE SUMMIT 3.0 DIZEL E6 S1
3117,33,1040,CHRYSLER,JEEPGRANDCHEROKEELIMITED 3.0 8AT DIZEL E6 S2
3118,33,1041,CHRYSLER,JEEPGRANDCHEROKEENIGTHEAGLE 3.0 8AT DIZEL S2
3119,33,1042,CHRYSLER,JEEPGRANDCHEROKEE TRAILHAWK 3.0 DIZEL E6 S2
3120,33,1043,CHRYSLER,JEEPGRANDCHEROKEEOVERLAND 3.0 8AT DIZEL E6 S2
3121,33,1044,CHRYSLER,JEEPGRANDCHEROKEE SUMMIT 3.0 8AT 4x4 DIZEL S2
3122,33,1045,CHRYSLER,JEEP COMPASS 2.0 170 9ATX 4WD LIMITEDDIZEL S1
3123,33,1047,CHRYSLER,JEEP COMPASS 1.6 120 MT LONGITUDE E6 S1
3124,33,1048,CHRYSLER,WRANGLER RUBICON 2.8 200 5AT 4X4 DIZEL E6 S1
3125,33,1049,CHRYSLER,JEEP RENEGADE 1.4 140 MT LONGITUDE E6
3126,33,1050,CHRYSLER,JEEP RENEGADE 1.4 140 MT LIMITED E6
3127,33,1051,CHRYSLER,JEEP RENEGADE 1.4 140 DDCT LONGITUDE E6
3128,33,1052,CHRYSLER,JEEP RENEGADE 1.4 140 DDCT LIMITED E6
3129,33,1053,CHRYSLER,JEEP RENEGADE 1.6 120 MT LONGITUDE DIZEL E6
3130,33,1054,CHRYSLER,JEEP RENEGADE 1.6 120 MT LIMITED DIZEL E6
3131,33,1055,CHRYSLER,JEEP RENEGADE 1.6 120 DDCT LONGITUDE DIZEL E6
3132,33,1056,CHRYSLER,JEEP RENEGADE 1.6 120 DDCT NIGHTEAGLE DIZELE6
3133,33,1057,CHRYSLER,JEEP RENEGADE 1.6 120 DDCT LIMITED DIZEL E6
3134,33,1058,CHRYSLER,JEEP RENEGADE 1.4 170 9ATX LIMITED AWD E6
3135,33,1059,CHRYSLER,JEEP RENEGADE 2.0 170 9ATX TRAILHAWK 4x4 D E6
3136,33,1060,CHRYSLER,JEEP WRANGLER 3.6 V6
3137,33,1061,CHRYSLER,JEEP WRANGLER RUBICON 2.8 200 5AT 4x4 D E6 S2
3138,33,1062,CHRYSLER,GRANDCHEROKEE SPOR TLINE 3.0 250 8AT DIZEL S2
3139,33,1063,CHRYSLER,JEEP RENEGADE 1.3 150 DDCT LONGITUDE S4
3140,33,1064,CHRYSLER,JEEP RENEGADE 1.3 150 DDCT LIMITED S4
3141,33,1065,CHRYSLER,JEEP RENEGADE 1.6 120 DDCT LONGITUDE DIZEL S4
3142,33,1066,CHRYSLER,JEEP RENEGADE 1.6 120 DDCT LIMITED DIZEL S4
3143,33,1067,CHRYSLER,JEEP RENEGADE 1.0 120 SPORT 4x2
3144,33,1068,CHRYSLER,JEEP RENEGADE 1.6 120 DDCT LONGITUDE TECHNO D
3145,33,1069,CHRYSLER,JEEP RENEGADE 1.3 150 DDCT LONGITUDE TECHNO
3146,33,1070,CHRYSLER,JEEP COMPASS 1.4 170 9ATX LIMITED AWD E6D S2
3147,33,1071,CHRYSLER,JEEP RENEGADE 1.3 150 DDCT LONGITUDE E6D S5
3148,33,1072,CHRYSLER,JEEPRENEGADE 1.6 120DDCTLONGITUDEDIZEL E6D S5
3149,33,1073,CHRYSLER,JEEP RENEGADE 1.6 120 DDCTLIMITEDDIZEL E6D S5
3150,33,1074,CHRYSLER,JEEP RENEGADE 1.3 180 AT LONGITUDE 4x4 E6D S5
3151,33,1075,CHRYSLER,JEEP WRANGLER 2.0 272 RUBICON 4x4 8AT E6D
3152,33,1076,CHRYSLER,JEEP COMPASS 1.4 170 LIMITED AWD E6D S3
3153,33,1077,CHRYSLER,JEEP COMPASS 1.4 170 LIMITED AWD E6D S3 EXEC.
3154,33,1078,CHRYSLER,JEEP RENEGADE 1.0 120 MT SPORT E6D S5
3155,33,1079,CHRYSLER,JEEP COMPASS 1.6 120 MT FWD LONGITUDE 4x2 E6D
3156,33,1080,CHRYSLER,JEEP COMPASS 1.3 T4 150 DCT FWD LONGITUDE E6D
3157,33,1081,CHRYSLER,JEEP COMPASS 1.3 T4 150 DCT FWD LIMITED E6D
3158,33,1082,CHRYSLER,JEEP COMPASS 1.3 T4 150 DCT FWD S LIMITED E6D
3159,33,1083,CHRYSLER,JEEP COMPASS 1.3 T4 240 AT EAWD PHEV SLIMITED
3160,33,1084,CHRYSLER,JEEP COMPASS 1.3 T4 240 AT EAWD PHEVTRAILHAWK
3161,33,1085,CHRYSLER,JEEP GRAND CHEROKEE LAREDO 3.6
3162,33,1086,CHRYSLER,JEEP GLADIATOR 3.6 4x4 KAMYONET
3163,33,1087,CHRYSLER,JEEP RENEGADE 1.3 150 LIMITED DDCT E6D S5
3164,33,1088,CHRYSLER,JEEP RENEGADE 1.3 150 S LIMITED DDCT E6D S5
3165,33,1089,CHRYSLER,JEEP COMPASS S1 LONGITUDE 1.3 GSE 150 DCT
3166,33,1090,CHRYSLER,JEEP COMPASS S1 LIMITED 1.3 GSE 150 DCT
3167,33,1091,CHRYSLER,JEEP COMPASS S1 80.YIL 1.3 GSE 150 DCT
3168,33,1092,CHRYSLER,JEEP COMPASS S1 S LIMITED 1.3 GSE 150 DCT
3169,33,1093,CHRYSLER,JEEP COMPASS S1 S LIMITED 1.3PHEV 240 4xe AT6
3170,33,1094,CHRYSLER,JEEP RENEGADE 1.3 150 80.YIL DDCT E6D S5
3171,33,1095,CHRYSLER,JEEP WRANGLER 2.0 380 RUBICON 4xe PHEV AT8
3172,33,1096,CHRYSLER,JEEP WRANGLER 2.0 272 80. YIL 4x4 AT
3173,33,1097,CHRYSLER,JEEP RENEGADE 1.3 PHEV 240 S LIMITED AT 4xe
3174,33,1098,CHRYSLER,JEEP RENEGADE 1.3 150 DDCT LONGITUDE S7
3175,33,1099,CHRYSLER,JEEP RENEGADE 1.3 150 DDCT LIMITED S7
3176,33,1100,CHRYSLER,JEEP COMPASS S2 LIMITED 1.3 GSE 150 DCT
3177,33,1101,CHRYSLER,JEEP COMPASS S2 LIMITED 1.3 PHEV 240 AT eAWD
3178,33,1102,CHRYSLER,JEEP COMPASS S2 LONGITUDE 1.3 GSE 150 DCT
3179,33,1103,CHRYSLER,JEEP COMPASS S2 S LIMITED 1.3 GSE 150 DCT
3180,33,1104,CHRYSLER,JEEP RENEGADE 1.3PHEV 240 S LIMITED AT 4xe S7
3181,33,1105,CHRYSLER,JEEP RENEGADE 1.3 150 LONGITUDE DDCT SPORT S7
3182,33,1106,CHRYSLER,JEEP RENEGADE 1.3 150 LIMITED DDCT SPORT S7
3183,33,1107,CHRYSLER,JEEP RENEGADE 1.3 150 S LIMITED DDCT S7
3184,33,1108,CHRYSLER,JEEP COMPASS S2 LONGITUDE 1.3 GSE150DCT SPORT
3185,33,1109,CHRYSLER,JEEP COMPASS S2 LIMITED 1.3 GSE 150 DCT SPORT
3186,33,1111,CHRYSLER,JEEP COMPASS LONGITUDE 1.3 GSE 150 DCT SPORT
3187,33,1112,CHRYSLER,JEEP RENEGADE LONGITUDE 1.3 GSE 150 DCT SPORT
3188,33,1113,CHRYSLER,JEEP RENEGADE LIMITED 1.3 GSE 150 DCT SPORT
3189,33,1114,CHRYSLER,JEEP COMPASS LIMITED 1.3 GSE 150 DCT SPORT
3190,33,1115,CHRYSLER,JEEP RENEGADE 1.5 E-HYBRID 130 LONGITUDE
3191,33,1116,CHRYSLER,JEEP RENEGADE 1.5 E-HYBRID 130 LIMITED
3192,33,1117,CHRYSLER,JEEP COMPASS S2 S LIMITED 1.3 PHEV 240 AT 4XE
3193,33,1118,CHRYSLER,JEEP COMPASS E-HYBRID 1.5 130 LONGITUDE
3194,33,1119,CHRYSLER,JEEP COMPASS E-HYBRID 1.5 130 LIMITED
3195,33,1120,CHRYSLER,JEEP COMPASS E-HYBRID 1.5 130 S LIMITED
3196,33,1122,CHRYSLER,PACIFICA 3.6
3197,33,1123,CHRYSLER,JEEP RENEGADE 1.6 E-TORQ (110) SS
3198,33,1124,CHRYSLER,JEEP AVENGER ELECTRIC 115KW SUMMIT
3199,33,1125,CHRYSLER,JEEP RENEGADE 1.5 E-HYBRID 130 SUMMIT
3200,33,1126,CHRYSLER,JEEP AVENGER E-HYBRID 1.2 100 SUMMIT
3201,33,1127,CHRYSLER,JEEP AVENGER E-HYBRID 1.2 100 LIMITED
3202,33,1128,CHRYSLER,JEEP COMPASS E-HYBRID 1.5 130 SUMMIT
3203,33,1129,CHRYSLER,PACIFICA PINNACLE AWD 3.6
3204,34,201,CITROEN,C2 1.6i VTR SENSODRIVE
3205,34,206,CITROEN,BERLINGO X 1.9D COMBI
3206,34,208,CITROEN,C4 SX 1.6 HDI (92)
3207,34,209,CITROEN,C4 SX 1.6 HDI (110)
3208,34,210,CITROEN,C4 SX 1.4i
3209,34,211,CITROEN,C4 SX 1.6i
3210,34,212,CITROEN,C4 SX 1.6i OV
3211,34,213,CITROEN,C4 VTR 1.6i
3212,34,222,CITROEN,C3 SX 1.6 HDI 16V 5 KAPI
3213,34,223,CITROEN,C3 X FURIO 1.4 HDI 5 KAPI
3214,34,229,CITROEN,C4 SXPK 1.6i
3215,34,230,CITROEN,C4 SXPK 1.6i OV
3216,34,232,CITROEN,C3 SX 1.6i OV
3217,34,233,CITROEN,BERLINGO X 1.6 HDI COMBI
3218,34,234,CITROEN,C3 X FURIO 1.4i 5 KAPI
3219,34,236,CITROEN,C1 SX 1.0i 5 KAPI
3220,34,237,CITROEN,C1 SX 1.4 HDI 5 KAPI
3221,34,239,CITROEN,C4 SX 1.6 HDI (110) MCP
3222,34,240,CITROEN,C2 X PACK 1.4 HDI
3223,34,241,CITROEN,C4 PICASSO 1.6 HDI (110) SXPK MCP 7 KISI
3224,34,243,CITROEN,JUMPER FT 35 2.2 HDI L3H2
3225,34,244,CITROEN,JUMPER FT 35 2.2 HDI L4H2
3226,34,245,CITROEN,C6 2.7 HDI V6 OV
3227,34,246,CITROEN,C6 3.0i V6 OV
3228,34,248,CITROEN,C4 PICASSO SXPK 1.6 HDI (110) 5 KISILIK
3229,34,249,CITROEN,C4 PICASSO SXPK1.6 HDI 110 MCP 5 KISILIK
3230,34,250,CITROEN,GRAND C4 PICASSO 1.6 HDI (110) MCP 7 K.
3231,34,251,CITROEN,JUMPY FT 10 L1H1 1.6 HDI PANELVAN
3232,34,252,CITROEN,BERLINGO SX 1.6 HDI COMBI
3233,34,253,CITROEN,JUMPY FT 12 L1H1 2.0 HDI PANELVAN
3234,34,254,CITROEN,JUMPY FT 12 L2H1 2.0 HDI PANELVAN
3235,34,255,CITROEN,JUMPY COMBI L1H1 2.0 HDI
3236,34,256,CITROEN,JUMPY COMBI L2H1 2.0 HDI
3237,34,257,CITROEN,JUMPER VAN 2.2 HDI L4H2
3238,34,258,CITROEN,C1 SX 1.0i 5 KAPI SENSODRIVE
3239,34,259,CITROEN,C4 VTR 1.6i OV
3240,34,260,CITROEN,C4 SEDAN 1.6i (110)
3241,34,261,CITROEN,C4 SEDAN 1.6 HDI (110)
3242,34,262,CITROEN,NEMO FT PANELVAN X 1.4 HDI
3243,34,263,CITROEN,NEMO FT PANELVAN X PACK 1.4 HDI
3244,34,264,CITROEN,C2 X PACK 1.4i
3245,34,266,CITROEN,JUMPY COMBI L1H1 1.6 HDI
3246,34,267,CITROEN,JUMPY COMBI L2H1 1.6 HDI
3247,34,268,CITROEN,NEMO COMBI 1.4 HDI X
3248,34,269,CITROEN,NEMO COMBI 1.4 HDI SX
3249,34,270,CITROEN,C5 2 SX 1.6 HDI
3250,34,271,CITROEN,C5 2 SXPK 1.6 HDI
3251,34,272,CITROEN,C5 2 SXPK 2.0 HDI OV
3252,34,273,CITROEN,C5 2 EXCLUSIVE 2.0 HDI OV
3253,34,274,CITROEN,JUMPY COMBI 8K L1H1 1.6 HDI
3254,34,276,CITROEN,BERLINGO COMBI X 1.6 HDI (75)
3255,34,277,CITROEN,BERLINGO COMBI SX MULTISPACE 1.6 HDI 75
3256,34,278,CITROEN,BERLINGO COMBI X 1.6 HDI (92)
3257,34,279,CITROEN,BERLINGO COMBI SX MULTISPACE 1.6 HDI 92
3258,34,280,CITROEN,BERLINGO PANELVAN X 1.6 HDI (75)
3259,34,281,CITROEN,BERLINGO PANELVAN X 1.6 HDI 1.6 HDI 92
3260,34,282,CITROEN,BERLINGO PANELVAN SX 1.6 HDI (92)
3261,34,283,CITROEN,C5 3 SX 1.6 HDI
3262,34,284,CITROEN,C5 3 SXPK 1.6 HDI
3263,34,285,CITROEN,C5 3 SXPK 2.0 HDI OV
3264,34,286,CITROEN,C5 3 EXCLUSIVE 2.0 HDI OV
3265,34,287,CITROEN,C4 SXPK 1.6 HDI MCP
3266,34,288,CITROEN,C4 SX 1.6 HDI (90)
3267,34,289,CITROEN,NEMO COMBI 1.4 HDI SX SENSODRIVE
3268,34,290,CITROEN,C3 PICASSO SX 1.4i
3269,34,291,CITROEN,C3 PICASSO X 1.6 HDI (90)
3270,34,292,CITROEN,C3 PICASSO SX 1.6 HDI (90)
3271,34,293,CITROEN,NEMO COMBI 1.4 HDI SX PLUS
3272,34,294,CITROEN,C4 2 1.4i SX 5K
3273,34,295,CITROEN,C4 2 1.6i SX 5K
3274,34,296,CITROEN,C4 2 1.6i VTRPK 5K OV
3275,34,297,CITROEN,C4 2 1.6i VTR 3K
3276,34,298,CITROEN,C4 2 1.6 HDI (92) SX 5K
3277,34,299,CITROEN,C4 2 1.6 HDI (110) VTRPK 5K
3278,34,300,CITROEN,C4 2 1.6 HDI (110) VTRPK MCP 5K
3279,34,301,CITROEN,C4 2  1.6i SXPK 5K OV
3280,34,302,CITROEN,C4 2 1.6 HDI (110) SXPK 5K
3281,34,303,CITROEN,C4 2 1.6 HDI (110) SX MCP 5K
3282,34,304,CITROEN,C4 2 1.6 HDI (110) SXPK MCP 5K
3283,34,305,CITROEN,NEMO COMBI 1.4 HDI
3284,34,306,CITROEN,NEMO COMBI 1.4 HDI SX PLUS SENSODRIVE
3285,34,307,CITROEN,BERLINGO COMBI 1.6 HDI (75)
3286,34,308,CITROEN,BERLINGO COMBI SX 1.6 HDI (110)
3287,34,309,CITROEN,JUMPER VAN 2.2 HDI L3H2
3288,34,310,CITROEN,C3 1.4i ATTRACTION
3289,34,311,CITROEN,C3 1.4i CONFORT
3290,34,312,CITROEN,C3 1.4 HDI CONFORT
3291,34,313,CITROEN,C3 1.4 HDI EXCLUSIVE
3292,34,314,CITROEN,C3 1.6 HDI (90) EXCLUSIVE
3293,34,315,CITROEN,C3 1.6 VTI (120) EXLUSIVE OV
3294,34,316,CITROEN,C3 1.6 VTI (120) CONFORT OV
3295,34,317,CITROEN,C3 1.4 HDI ATTRACTION
3296,34,318,CITROEN,DS3 1.6 HDI (92) DSTYLE
3297,34,319,CITROEN,DS3 1.6 VTI (120) DSTYLE OV
3298,34,320,CITROEN,DS3 1.6 THP (156) DSPORT
3299,34,321,CITROEN,BERLINGO COMBI SX MULTISPACE 1.6 HDI 110
3300,34,322,CITROEN,C4 PICASSO 1.6 HDI VTRPK
3301,34,323,CITROEN,C4 PICASSO 1.6 HDI VTRPK MCP
3302,34,324,CITROEN,GRAND C4 PICASSO 1.6 HDI SXPK MCP 7K
3303,34,325,CITROEN,GRAND PICASSO 1.6 HDI VTRPK MCP 7K
3304,34,326,CITROEN,C5 3 1.6 THP (156) CONFORT OV
3305,34,327,CITROEN,C5 3 1.6 THP (156) DYNAMIQUE OV
3306,34,328,CITROEN,C5 3 1.6 THP (156) EXCLUSIVE OV
3307,34,329,CITROEN,C5 3 1.6 HDI (112) CONFORT
3308,34,330,CITROEN,C5 3 1.6 HDI (112) DYNAMIQUE
3309,34,331,CITROEN,C5 3 1.6 e-HDI (112) CONFORT MCP
3310,34,332,CITROEN,C5 3 1.6 e-HDI (112) DYNAMIQUE MCP
3311,34,333,CITROEN,C5 2.0 HDI DYNAMIQUE OV
3312,34,334,CITROEN,C4 1.4 VTI (95) ATTRACTION
3313,34,335,CITROEN,C4 1.6 VTI (120) CONFORT
3314,34,336,CITROEN,C4 1.6 HDI (92) ATTRACTION
3315,34,337,CITROEN,C4 1.6 HDI (92) CONFORT
3316,34,338,CITROEN,C4 1.6 VTI (120) CONFORT OV
3317,34,339,CITROEN,C4 1.6 HDI (112) CONFORT
3318,34,340,CITROEN,C4 1.6 e-HDI (112) CONFORT MCP
3319,34,341,CITROEN,C4 1.6 THP (156) EXCLUSIVE MCP
3320,34,342,CITROEN,C4 1.6 e-HDI (112) EXCLUSIVE MCP
3321,34,343,CITROEN,C4 PICASSO 1.6 HDI (110) MCP DYNAMIQUE
3322,34,344,CITROEN,C4 PICASSO 1.6 THP 156 MCP EXCLUSIVE
3323,34,345,CITROEN,GRAND C4 PICASSO 1.6 HDI DYNAMIQUE MCP7K
3324,34,346,CITROEN,GRAND C4 PICASSO 1.6 THP 156 DYNA MCP 7K
3325,34,347,CITROEN,C5 TOURER 1.6 e-HDI 112 DYNAMIQUE MCP
3326,34,348,CITROEN,DS3 RACING 1.6 THP 202
3327,34,349,CITROEN,C3 1.4i COLLECTION
3328,34,350,CITROEN,C3 1.4 HDI COLLECTION
3329,34,351,CITROEN,DS4 1.6 VTI (120) DSTYLE
3330,34,352,CITROEN,DS4 1.6 e-HDI (112) DSTYLE MCP
3331,34,353,CITROEN,DS4 1.6 THP (156) DSPORT MCP
3332,34,354,CITROEN,DS4 1.6 e-HDI (112) DSPORT MCP
3333,34,355,CITROEN,C3 1.4 VTI (95) CONFORT BMP
3334,34,1001,CITROEN,NEMO COMBI 1.4 HDI XTR PLUS
3335,34,1002,CITROEN,BERLINGO COMBI 1.6 HDI (92) SILVERLINE
3336,34,1003,CITROEN,BERLINGO COMBI 1.6 HDI (110) SILVERLINE
3337,34,1004,CITROEN,C3 1.4 HDI ATTRACTION E5
3338,34,1005,CITROEN,C3 1.4 HDI COLLECTION E5
3339,34,1006,CITROEN,C3 1.4 HDI CONFORT E5
3340,34,1007,CITROEN,C3 1.4 e-HDI CONFORT BMP E5
3341,34,1008,CITROEN,C3 PICASSO 1.6 e-HDI (92) SX BMP6 STT
3342,34,1009,CITROEN,C4 PICASSO 1.6 e-HDI MCP STT
3343,34,1010,CITROEN,GRAND C4 PICASSO 1.6 e-HDI DYNAMIQUE MCP STT
3344,34,1011,CITROEN,BERLINGO COMBI 1.6 HDI 90 SX
3345,34,1012,CITROEN,JUMPER OTOBUS 2.2 HDI L4H2 16+1
3346,34,1013,CITROEN,JUMPER VAN FT 40 L4H2 2.2 HDI
3347,34,1014,CITROEN,DS5 1.6 e-HDI (112) DSPORT BMP6
3348,34,1015,CITROEN,DS5 1.6 THP (156) DSPORT OV
3349,34,1016,CITROEN,BERLINGO COMBI 1.6 HDI 115 SX
3350,34,1017,CITROEN,BERLINGO COMBI 1.6 HDI 90 SELECTION
3351,34,1018,CITROEN,BERLINGO COMBI 1.6 HDI 115 SELECTION
3352,34,1019,CITROEN,C1 1.0i CONFORT SENSODRIVE
3353,34,1020,CITROEN,C3 1.4 VTI (95) COLLECTION BMP
3354,34,1021,CITROEN,C5 1.6 HDI (115) EXECUTIVE
3355,34,1022,CITROEN,C5 1.6 e-HDI (115) EXECUTIVE MCP
3356,34,1023,CITROEN,DS3 1.6 e-HDI (92) DSTYLE STT
3357,34,1024,CITROEN,DS3 1.6 e-HDI (92) DSTYLE MCP STT
3358,34,1025,CITROEN,NEMO COMBI 1.4 HDI SX PLUS VIZYON
3359,34,1026,CITROEN,C5 1.6 e-HDI 115 CONFORT MCP
3360,34,1027,CITROEN,C5 1.6 HDI 115 CONFORT
3361,34,1028,CITROEN,C-ELYSEE 1.2 VTI 72 ATTRACTION
3362,34,1029,CITROEN,C-ELYSEE 1.2 VTI 72 CONFORT
3363,34,1030,CITROEN,C-ELYSEE 1.6 VTI 115 EXCLUSIVE
3364,34,1031,CITROEN,C-ELYSEE 1.6 VTI 115 EXCLUSIVE OV
3365,34,1032,CITROEN,C-ELYSEE 1.6 HDI 92 ATTRACTION
3366,34,1033,CITROEN,C-ELYSEE 1.6 HDI 92 CONFORT
3367,34,1034,CITROEN,C-ELYSEE 1.6 HDI 92 EXCLUSIVE
3368,34,1035,CITROEN,JUMPER MINIBUS FT40 L4H2 14+1
3369,34,1036,CITROEN,NEMO COMBI 1.3 HDI X
3370,34,1037,CITROEN,NEMO COMBI 1.3 HDI SX PLUS VIZYON
3371,34,1038,CITROEN,NEMO COMBI 1.3 HDI SX PLUS
3372,34,1039,CITROEN,NEMO PANELVAN 1.3 HDI X
3373,34,1041,CITROEN,C4 1.6 HDI (115) CONFORT
3374,34,1042,CITROEN,C4 1.6 e-HDI (115) CONFORT MCP
3375,34,1043,CITROEN,C4 1.6 e-HDI (115) EXCLUSIVE MCP
3376,34,1044,CITROEN,C3 PICASSO 1.6 HDI 92 COMFORT
3377,34,1045,CITROEN,C3 PICASSO 1.6 e-HDI 92 CONFORT BMP6 STT
3378,34,1046,CITROEN,C4 PICASSO 1.6 e-HDI DYNAMIQUE MCP STT 5 KISI
3379,34,1047,CITROEN,DS4 1.6 e-HDI 115 DSTYLE MCP
3380,34,1048,CITROEN,DS4 1.6 e-HDI 115 DSPORT MCP
3381,34,1049,CITROEN,DS5 2.0 HDI DSPORT OV
3382,34,1050,CITROEN,C5 1.6 THP 156 DYNAMIQUE OV
3383,34,1051,CITROEN,DS3 CABRIOLET 1.6 e-HDI 92 DSPORT MCP STT
3384,34,1052,CITROEN,C4 PICASSO 1.6 e-HDI DYNAMIQUE ETG6 5K
3385,34,1053,CITROEN,C4 PICASSO 1.6 e-HDI INTENSIVE ETG6 5K
3386,34,1054,CITROEN,C4 PICASSO 1.6 e-HDI INTENSIVE ETG6 7K
3387,34,1055,CITROEN,C5 TOURER 1.6 e-HDI 115 DYNAMIC MCP
3388,34,1056,CITROEN,DS5 1.6 e-HDI (115) DSPORT BMP6
3389,34,1057,CITROEN,C-ELYSEE 1.2 VTI 72 BMP CONFORT
3390,34,1058,CITROEN,C-ELYSEE 1.2 VTI 72 BMP EXCLUSIVE
3391,34,1059,CITROEN,JUMPER MINIBUS FT35  L4H2 2.2 HDI 16+1
3392,34,1060,CITROEN,C3 1.2 VTI 82 COOL ETG
3393,34,1061,CITROEN,C4 1.4 VTI 95 EASY
3394,34,1062,CITROEN,C4 1.6 HDI 92 EASY
3395,34,1063,CITROEN,JUMPER VAN 2.2 HDI 130 L3H2
3396,34,1064,CITROEN,JUMPER VAN 2.2 HDI 130 L4H2
3397,34,1065,CITROEN,JUMPER VAN 2.2 HDI 150 L4H2
3398,34,1066,CITROEN,DS5 2.0 DIZEL
